order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,,,,,,
1290363,204,16,5,17,4,,,,,,
940817,204,17,4,9,6,,,,,,
1159562,204,18,6,21,30,,,,,,
1685681,204,19,4,8,5,,,,,,
1562042,204,20,0,10,10,,,,,,
2236393,204,21,6,18,6,,,,,,
73959,204,22,2,14,10,,,,,,
3052995,204,23,5,7,3,,,,,,
2869752,204,24,2,14,4,,,,,,
135852,204,25,3,23,1,,,,,,
2020112,204,26,1,16,5,,,,,,
2994268,204,27,0,12,6,,,,,,
733465,204,28,6,13,6,,,,,,
2298192,204,29,2,20,3,,,,,,
548585,204,30,0,20,5,,,,,,
331477,204,31,4,12,4,,,,,,
2267241,204,32,1,23,4,,,,,,
2933781,204,33,1,19,7,,,,,,
766016,204,34,4,16,3,,,,,,
3377525,204,35,0,20,3,,,,,,
283191,204,36,0,21,7,,,,,,
179198,204,37,3,19,3,,,,,,
1933885,204,38,2,8,6,,,,,,
3108502,204,39,5,10,3,,,,,,
282471,204,40,1,19,3,,,,,,
1894164,204,41,5,10,4,,,,,,
3409449,204,42,2,9,4,,,,,,
1877938,204,43,4,20,2,,,,,,
1281905,204,44,1,20,4,,,,,,
2083821,204,45,4,10,3,,,,,,
3332790,204,46,1,9,4,,,,,,
1097865,204,47,0,16,13,,,,,,
2516170,204,48,6,14,6,,,,,,
124894,204,49,0,15,22,,,,,,
216004,204,50,5,14,12,,,,,,
2839353,204,51,4,20,13,,,,,,
3242253,204,52,4,11,14,,,,,,
1723760,204,53,0,18,3,,,,,,
518463,204,54,6,14,6,,,,,,
625302,204,55,3,14,4,,,,,,
3040927,204,56,6,13,17,,,,,,
1346153,204,57,2,13,10,,,,,,
2524799,204,58,3,17,8,,,,,,
1447810,204,59,6,13,17,,,,,,
981955,205,1,0,13,,,,,,,
878294,205,2,2,17,2,,,,,,
789098,205,3,0,17,12,,,,,,
2397144,205,4,4,19,30,,,,,,
97396,205,5,5,13,1,,,,,,
1570805,205,6,3,15,12,,,,,,
1299255,205,7,2,18,6,,,,,,
1123920,205,8,4,17,2,,,,,,
1248152,205,9,1,11,11,,,,,,
3323166,205,10,1,18,30,,,,,,
969013,205,11,1,15,14,,,,,,
1071848,205,12,2,9,22,,,,,,
2177938,205,13,2,18,30,,,,,,
3306824,206,1,6,11,,,,,,,
3270499,206,2,6,13,28,,,,,,
1473391,206,3,4,19,19,,,,,,
1427333,206,4,0,13,10,,,,,,
285852,206,5,1,15,8,,,,,,
1337188,206,6,2,15,8,,,,,,
2593,206,7,6,13,25,,,,,,
3035791,206,8,5,13,13,,,,,,
329550,206,9,0,14,9,,,,,,
707651,206,10,0,13,7,,,,,,
776933,206,11,5,18,19,,,,,,
2888371,206,12,5,11,7,,,,,,
3109771,206,13,0,12,2,,,,,,
2441420,206,14,6,12,13,,,,,,
2663792,206,15,5,15,13,,,,,,
1210257,206,16,6,11,22,,,,,,
2591019,206,17,5,14,13,,,,,,
831708,206,18,5,10,7,,,,,,
1861505,206,19,4,13,6,,,,,,
784324,206,20,0,12,30,,,,,,
601425,206,21,6,14,6,,,,,,
84788,206,22,6,17,7,,,,,,
253362,206,23,6,15,7,,,,,,
1304306,206,24,5,9,13,,,,,,
2195057,206,25,5,16,21,,,,,,
967578,206,26,4,15,6,,,,,,
2187574,206,27,0,11,10,,,,,,
2004557,206,28,5,14,5,,,,,,
307237,206,29,4,10,13,,,,,,
2678343,207,1,5,16,,,,,,,
1658067,207,2,5,13,21,,,,,,
2153199,207,3,0,7,23,,,,,,
3191854,207,4,1,15,30,,,,,,
2628354,208,1,1,11,,,,,,,
3449,208,2,1,11,30,,,,,,
2526229,208,3,5,17,4,,,,,,
1998324,208,4,1,11,3,,,,,,
2937820,208,5,0,21,6,,,,,,
3126960,208,6,1,15,8,,,,,,
1053584,208,7,1,10,7,,,,,,
2312264,208,8,1,11,7,,,,,,
1680716,208,9,1,12,0,,,,,,
1864790,208,10,1,11,14,,,,,,
2597090,208,11,1,15,0,,,,,,
1689582,208,12,1,11,7,,,,,,
1311026,208,13,6,13,5,,,,,,
1076408,208,14,1,11,2,,,,,,
2310032,208,15,1,14,7,,,,,,
2326563,208,16,1,9,7,,,,,,
3263648,208,17,6,13,19,,,,,,
2857095,208,18,2,22,30,,,,,,
1706500,208,19,6,18,18,,,,,,
1025396,209,1,1,14,,,,,,,
2763723,209,2,1,18,7,,,,,,
1726151,209,3,2,10,8,,,,,,
2656420,209,4,1,16,6,,,,,,
559540,209,5,2,11,8,,,,,,
3118603,209,6,2,16,7,,,,,,
551358,209,7,1,16,30,,,,,,
1443085,209,8,1,17,7,,,,,,
1020291,209,9,5,15,11,,,,,,
1917600,209,10,2,12,18,,,,,,
1353191,209,11,3,14,8,,,,,,
2252250,209,12,1,13,12,,,,,,
1633480,209,13,4,14,10,,,,,,
2992184,209,14,1,15,18,,,,,,
2622578,209,15,1,15,7,,,,,,
83873,209,16,1,14,14,,,,,,
2781223,209,17,1,11,14,,,,,,
2073646,209,18,1,11,14,,,,,,
131279,209,19,2,13,15,,,,,,
1826981,209,20,1,13,27,,,,,,
3264342,210,1,0,12,,,,,,,
2420729,210,2,3,7,3,,,,,,
2844082,210,3,6,11,3,,,,,,
1751757,210,4,0,13,1,,,,,,
2531142,210,5,3,7,3,,,,,,
2915496,210,6,5,22,2,,,,,,
1851027,210,7,3,9,5,,,,,,
1049577,210,8,5,23,2,,,,,,
1438665,210,9,1,18,3,,,,,,
12659,210,10,3,19,2,,,,,,
2481706,210,11,0,17,4,,,,,,
359850,210,12,2,21,2,,,,,,
2337553,210,13,5,23,3,,,,,,
2427840,210,14,6,10,8,,,,,,
657870,210,15,6,11,0,,,,,,
818998,210,16,2,7,3,,,,,,
1813064,210,17,5,15,3,,,,,,
1892236,210,18,0,12,2,,,,,,
762274,210,19,3,6,3,,,,,,
3144822,210,20,6,21,3,,,,,,
1081907,210,21,1,11,9,,,,,,
773026,210,22,0,12,6,,,,,,
279541,210,23,5,17,5,,,,,,
2783984,210,24,0,8,2,,,,,,
198416,210,25,3,17,3,,,,,,
1357891,210,26,5,15,2,,,,,,
2214547,210,27,1,15,3,,,,,,
1855862,210,28,3,17,2,,,,,,
110472,210,29,5,9,2,,,,,,
569090,210,30,6,20,1,,,,,,
282691,210,31,3,8,4,,,,,,
1435264,210,32,5,17,2,,,,,,
2623871,210,33,0,7,2,,,,,,
1584405,210,34,3,14,3,,,,,,
2212136,210,35,5,17,2,,,,,,
2850206,210,36,0,7,2,,,,,,
321026,210,37,5,13,5,,,,,,
2670254,210,38,6,23,1,,,,,,
2731784,210,39,3,16,4,,,,,,
1403638,210,40,0,10,4,,,,,,
797790,210,41,4,18,4,,,,,,
2406913,210,42,0,8,3,,,,,,
1155933,210,43,2,23,2,,,,,,
2956153,210,44,0,15,5,,,,,,
2110572,210,45,3,19,3,,,,,,
2744337,210,46,6,10,3,,,,,,
1542972,210,47,0,12,1,,,,,,
2251405,210,48,5,17,5,,,,,,
2260023,210,49,0,8,2,,,,,,
2303971,210,50,4,16,4,,,,,,
702374,210,51,0,13,3,,,,,,
1072344,210,52,3,16,3,,,,,,
773920,210,53,6,21,3,,,,,,
768022,210,54,6,22,7,,,,,,
345341,210,55,2,15,3,,,,,,
271697,210,56,5,17,3,,,,,,
1890789,210,57,0,13,2,,,,,,
590041,210,58,4,6,4,,,,,,
301462,210,59,6,17,2,,,,,,
1619131,210,60,4,14,5,,,,,,
2737399,210,61,6,11,2,,,,,,
742915,210,62,1,18,2,,,,,,
2437861,210,63,4,14,3,,,,,,
2698702,210,64,0,15,3,,,,,,
2073638,210,65,3,18,3,,,,,,
1046599,210,66,0,8,4,,,,,,
1361222,210,67,6,19,6,,,,,,
1946321,210,68,2,17,3,,,,,,
2228163,210,69,4,22,2,,,,,,
3093750,210,70,0,10,3,,,,,,
3161724,210,71,4,18,4,,,,,,
966414,210,72,0,14,3,,,,,,
2756274,210,73,4,20,4,,,,,,
1827637,210,74,0,8,3,,,,,,
2972331,210,75,5,15,5,,,,,,
1038710,210,76,1,10,10,,,,,,
27316,210,77,4,16,3,,,,,,
143533,210,78,0,16,3,,,,,,
2043489,210,79,3,18,3,,,,,,
90696,210,80,0,14,4,,,,,,
1289149,210,81,3,17,3,,,,,,
3321331,210,82,0,10,4,,,,,,
2185732,210,83,3,8,3,,,,,,
1768538,210,84,1,19,5,,,,,,
2676957,210,85,4,4,3,,,,,,
3175332,210,86,0,13,3,,,,,,
856964,210,87,4,16,4,,,,,,
46152,210,88,0,8,3,,,,,,
154860,210,89,4,23,4,,,,,,
1087911,210,90,6,12,2,,,,,,
990101,210,91,3,17,4,,,,,,
1720520,210,92,0,12,4,,,,,,
1074721,210,93,4,12,4,,,,,,
457193,210,94,0,12,3,,,,,,
1296308,210,95,4,9,4,,,,,,
863347,210,96,6,10,2,,,,,,
3207289,210,97,3,16,4,,,,,,
1607543,210,98,0,7,4,,,,,,
2306299,210,99,3,18,3,,,,,,
3176785,210,100,1,12,5,,,,,,
748517,211,1,6,14,,,,,,,
385781,211,2,0,10,1,,,,,,
1002193,211,3,0,18,7,,,,,,
1240368,211,4,6,10,13,,,,,,
2708761,211,5,0,13,8,,,,,,
1140986,212,1,3,20,,,,,,,
819148,212,2,1,23,30,,,,,,
1185116,212,3,4,22,30,,,,,,
1315501,212,4,6,20,9,,,,,,
75067,212,5,0,1,15,,,,,,
164258,212,6,6,23,6,,,,,,
3218587,212,7,5,10,30,,,,,,
405573,212,8,0,2,9,,,,,,
855167,212,9,0,0,21,,,,,,
54473,212,10,3,11,10,,,,,,
1389254,212,11,0,17,4,,,,,,
2263899,212,12,5,12,12,,,,,,
3084045,212,13,0,0,2,,,,,,
871086,213,1,6,9,,,,,,,
2316150,213,2,0,10,8,,,,,,
2069299,213,3,6,11,6,,,,,,
2508120,213,4,1,12,30,,,,,,
723365,213,5,5,17,11,,,,,,
2477435,213,6,1,15,30,,,,,,
854665,214,1,1,20,,,,,,,
1702591,214,2,4,15,10,,,,,,
137811,214,3,1,16,18,,,,,,
1675658,214,4,1,15,7,,,,,,
1934314,214,5,1,20,7,,,,,,
410277,214,6,1,17,7,,,,,,
438181,214,7,1,20,7,,,,,,
715687,214,8,1,20,7,,,,,,
403086,214,9,1,13,7,,,,,,
6524,214,10,1,20,14,,,,,,
240950,214,11,1,19,7,,,,,,
2060734,214,12,1,20,7,,,,,,
1458639,214,13,1,19,7,,,,,,
599941,214,14,1,21,14,,,,,,
2756803,214,15,1,22,7,,,,,,
422965,214,16,1,20,7,,,,,,
1180792,214,17,1,20,7,,,,,,
2656101,214,18,1,14,28,,,,,,
287867,214,19,2,10,15,,,,,,
1650516,214,20,1,11,6,,,,,,
38440,214,21,2,9,15,,,,,,
647756,214,22,1,11,6,,,,,,
1318089,214,23,4,16,17,,,,,,
2309754,214,24,0,15,30,,,,,,
1395831,214,25,6,9,6,,,,,,
1217047,214,26,0,9,15,,,,,,
1515042,214,27,0,14,7,,,,,,
3053806,214,28,6,21,30,,,,,,
1222585,215,1,1,10,,,,,,,
1000697,215,2,3,10,30,,,,,,
2448284,215,3,4,10,29,,,,,,
1993081,215,4,3,9,13,,,,,,
3386575,215,5,3,8,30,,,,,,
75622,215,6,4,8,29,,,,,,
1651176,216,1,2,17,,,,,,,
2885364,216,2,5,15,24,,,,,,
2937494,216,3,2,15,11,,,,,,
1041306,216,4,2,21,7,,,,,,
1500908,216,5,5,15,24,,,,,,
485907,216,6,4,22,6,,,,,,
1532772,216,7,5,12,15,,,,,,
2495005,216,8,5,11,21,,,,,,
3298694,216,9,4,9,6,,,,,,
2684720,216,10,3,17,6,,,,,,
1897879,216,11,6,23,24,,,,,,
1014850,216,12,0,20,8,,,,,,
467450,216,13,6,14,13,,,,,,
1373600,216,14,6,13,21,,,,,,
2576723,216,15,6,12,7,,,,,,
732073,216,16,4,10,5,,,,,,
99055,216,17,5,19,22,,,,,,
1132910,216,18,1,9,30,,,,,,
792098,217,1,0,11,,,,,,,
1308376,217,2,0,11,30,,,,,,
1827173,217,3,2,11,30,,,,,,
2545773,217,4,1,23,20,,,,,,
1880728,217,5,1,14,7,,,,,,
2779264,217,6,6,11,19,,,,,,
929665,217,7,0,15,29,,,,,,
436007,217,8,1,10,8,,,,,,
2708579,217,9,5,12,4,,,,,,
3403497,217,10,6,23,22,,,,,,
731826,217,11,6,10,7,,,,,,
1131395,217,12,6,12,30,,,,,,
459251,218,1,0,14,,,,,,,
12218,218,2,3,16,30,,,,,,
1560984,218,3,5,15,9,,,,,,
1962306,218,4,3,9,12,,,,,,
1161788,218,5,5,13,16,,,,,,
2030777,218,6,3,11,12,,,,,,
1841249,218,7,3,13,7,,,,,,
2667142,219,1,4,15,,,,,,,
1323045,219,2,5,16,8,,,,,,
2838356,219,3,3,12,12,,,,,,
405196,219,4,2,21,6,,,,,,
1187640,219,5,0,22,19,,,,,,
719604,219,6,0,23,30,,,,,,
1677675,219,7,0,18,14,,,,,,
502452,219,8,4,10,4,,,,,,
1326496,219,9,0,21,17,,,,,,
716387,219,10,3,15,30,,,,,,
3188773,219,11,1,20,12,,,,,,
393745,219,12,1,22,7,,,,,,
1134884,219,13,3,13,9,,,,,,
970901,219,14,4,10,8,,,,,,
333665,219,15,6,12,9,,,,,,
2971002,219,16,5,16,20,,,,,,
2986530,219,17,3,15,12,,,,,,
1502784,219,18,5,11,2,,,,,,
3387023,219,19,3,13,5,,,,,,
1549594,219,20,1,9,5,,,,,,
38900,219,21,4,11,3,,,,,,
2868789,219,22,4,10,7,,,,,,
1811397,219,23,5,11,8,,,,,,
2109253,219,24,2,11,11,,,,,,
162718,219,25,2,10,21,,,,,,
695269,219,26,1,12,6,,,,,,
3242513,219,27,2,14,8,,,,,,
1842334,219,28,3,6,8,,,,,,
2329269,219,29,6,0,10,,,,,,
1612834,219,30,3,15,4,,,,,,
3361389,219,31,0,14,4,,,,,,
1933430,219,32,4,23,4,,,,,,
2030141,219,33,6,14,2,,,,,,
1902701,219,34,6,15,14,,,,,,
3134619,220,1,6,12,,,,,,,
503795,220,2,0,19,30,,,,,,
3100118,220,3,0,15,30,,,,,,
629371,220,4,0,10,7,,,,,,
795873,220,5,0,9,14,,,,,,
2858685,220,6,0,14,7,,,,,,
695889,220,7,1,7,8,,,,,,
703741,220,8,0,10,6,,,,,,
220391,220,9,0,18,14,,,,,,
846132,220,10,0,19,30,,,,,,
1084407,220,11,1,16,22,,,,,,
1931857,220,12,6,16,19,,,,,,
3094258,220,13,0,15,8,,,,,,
1220538,220,14,1,16,8,,,,,,
123251,220,15,0,17,30,,,,,,
1753137,220,16,0,14,28,,,,,,
1848434,220,17,3,4,30,,,,,,
1823327,221,1,0,17,,,,,,,
3304954,221,2,1,11,15,,,,,,
2772358,221,3,5,1,4,,,,,,
378709,221,4,5,16,7,,,,,,
1630461,221,5,0,17,2,,,,,,
168420,221,6,1,20,8,,,,,,
902316,221,7,3,22,9,,,,,,
2391678,221,8,3,14,7,,,,,,
3061356,221,9,5,13,9,,,,,,
2253216,221,10,1,22,10,,,,,,
2251283,221,11,2,21,22,,,,,,
2694847,221,12,2,8,7,,,,,,
2065455,221,13,2,10,21,,,,,,
2084897,221,14,5,15,10,,,,,,
2046770,221,15,6,16,8,,,,,,
246486,221,16,5,18,13,,,,,,
3141788,221,17,1,16,17,,,,,,
1179477,221,18,2,17,15,,,,,,
340724,221,19,6,16,18,,,,,,
3172120,221,20,3,21,11,,,,,,
2376719,221,21,1,11,12,,,,,,
2566332,221,22,4,14,17,,,,,,
887068,221,23,0,16,10,,,,,,
2088686,221,24,1,21,15,,,,,,
1347257,222,1,4,15,,,,,,,
2849008,222,2,1,15,4,,,,,,
2905280,222,3,3,7,2,,,,,,
101947,222,4,4,13,1,,,,,,
1166311,222,5,5,9,1,,,,,,
194624,222,6,3,12,5,,,,,,
1870125,222,7,5,7,2,,,,,,
768848,222,8,2,13,4,,,,,,
1623410,222,9,4,6,2,,,,,,
3395499,222,10,4,12,0,,,,,,
3292307,222,11,4,6,7,,,,,,
1971370,222,12,2,7,5,,,,,,
2262394,222,13,3,8,1,,,,,,
1567177,222,14,2,14,6,,,,,,
2576285,222,15,5,9,3,,,,,,
2471067,222,16,1,8,17,,,,,,
2505656,222,17,2,12,1,,,,,,
873246,222,18,2,7,7,,,,,,
724103,222,19,1,6,6,,,,,,
972203,222,20,5,7,4,,,,,,
957737,222,21,1,8,3,,,,,,
2071230,222,22,2,8,1,,,,,,
2899515,222,23,3,12,1,,,,,,
165127,222,24,4,8,1,,,,,,
254292,222,25,1,8,4,,,,,,
1933550,222,26,3,7,2,,,,,,
93554,222,27,1,8,5,,,,,,
132640,222,28,1,10,0,,,,,,
2010449,222,29,5,9,4,,,,,,
2231606,222,30,4,6,6,,,,,,
3270153,222,31,3,14,6,,,,,,
1751596,222,32,2,14,6,,,,,,
2342261,222,33,4,7,23,,,,,,
500378,222,34,2,14,12,,,,,,
256331,222,35,4,6,2,,,,,,
1139900,222,36,2,8,5,,,,,,
264456,222,37,4,7,9,,,,,,
3268370,222,38,5,15,1,,,,,,
1321076,222,39,4,7,6,,,,,,
1320671,222,40,2,12,5,,,,,,
2124935,222,41,3,13,1,,,,,,
324891,222,42,1,7,5,,,,,,
2640837,222,43,2,7,1,,,,,,
308068,222,44,3,15,1,,,,,,
112698,222,45,5,9,2,,,,,,
898451,222,46,2,11,4,,,,,,
138740,222,47,4,6,2,,,,,,
1389635,222,48,5,6,8,,,,,,
1527705,222,49,1,7,3,,,,,,
1013610,222,50,1,7,7,,,,,,
2427633,222,51,5,7,4,,,,,,
2025054,222,52,1,14,3,,,,,,
2280497,222,53,4,12,3,,,,,,
2322099,222,54,2,7,26,,,,,,
68264,222,55,1,7,6,,,,,,
1300449,222,56,3,7,16,,,,,,
2397197,222,57,5,11,16,,,,,,
1397526,222,58,5,13,7,,,,,,
1028572,222,59,5,8,14,,,,,,
3321854,222,60,1,14,10,,,,,,
2756706,222,61,5,13,4,,,,,,
3367518,222,62,4,12,6,,,,,,
2830437,222,63,2,6,5,,,,,,
1632699,222,64,2,13,0,,,,,,
3136200,222,65,3,6,8,,,,,,
1432224,222,66,5,8,2,,,,,,
1108947,222,67,1,13,10,,,,,,
4163,222,68,2,10,1,,,,,,
1519858,222,69,1,7,6,,,,,,
2504951,222,70,2,7,1,,,,,,
1789152,222,71,5,10,3,,,,,,
967329,223,1,1,8,,,,,,,
699950,223,2,1,11,14,,,,,,
2650039,223,3,1,8,7,,,,,,
138290,223,4,1,9,7,,,,,,
302797,223,5,2,9,8,,,,,,
2956343,223,6,1,10,6,,,,,,
2458593,223,7,1,8,7,,,,,,
1675014,223,8,1,10,7,,,,,,
410212,223,9,2,9,15,,,,,,
1219029,223,10,1,10,6,,,,,,
881797,223,11,1,11,7,,,,,,
1833587,223,12,1,13,7,,,,,,
1463141,223,13,1,9,7,,,,,,
1129664,223,14,1,9,7,,,,,,
190180,223,15,1,8,7,,,,,,
2809295,223,16,1,8,7,,,,,,
2962016,223,17,1,9,7,,,,,,
2983171,223,18,2,8,8,,,,,,
2153067,223,19,1,8,6,,,,,,
2806650,223,20,1,8,7,,,,,,
2184308,223,21,1,8,7,,,,,,
1892068,223,22,1,9,7,,,,,,
755172,223,23,1,9,7,,,,,,
1574931,223,24,1,8,7,,,,,,
238277,223,25,1,8,7,,,,,,
2165184,223,26,1,8,7,,,,,,
561168,223,27,1,8,7,,,,,,
30057,223,28,1,9,7,,,,,,
638187,223,29,1,10,7,,,,,,
65779,223,30,1,9,7,,,,,,
3068511,223,31,1,8,7,,,,,,
3039770,223,32,1,10,7,,,,,,
2134767,223,33,1,8,7,,,,,,
1360946,223,34,2,8,15,,,,,,
1168541,223,35,1,8,6,,,,,,
2960732,223,36,2,10,8,,,,,,
1452254,223,37,1,9,6,,,,,,
1258575,223,38,1,9,7,,,,,,
2338721,223,39,1,9,7,,,,,,
3182823,223,40,1,8,7,,,,,,
1479059,223,41,2,9,8,,,,,,
2557760,223,42,1,10,6,,,,,,
700553,223,43,2,8,1,,,,,,
3339437,223,44,1,9,6,,,,,,
1658913,223,45,1,9,14,,,,,,
316785,223,46,1,9,7,,,,,,
1132239,223,47,1,8,7,,,,,,
924264,223,48,1,9,7,,,,,,
1405833,223,49,1,9,7,,,,,,
180627,223,50,1,8,7,,,,,,
235456,224,1,5,7,,,,,,,
1973191,224,2,1,8,17,,,,,,
840389,224,3,3,10,23,,,,,,
2041929,224,4,2,10,13,,,,,,
2952961,225,1,1,9,,,,,,,
2228245,225,2,2,13,15,,,,,,
662574,225,3,3,10,15,,,,,,
361415,225,4,3,9,28,,,,,,
2638100,225,5,2,10,30,,,,,,
1647978,225,6,3,9,8,,,,,,
758087,225,7,3,16,14,,,,,,
2973015,225,8,2,10,13,,,,,,
3122355,225,9,2,10,30,,,,,,
2733365,225,10,5,11,10,,,,,,
169443,225,11,4,10,6,,,,,,
3358588,225,12,5,11,1,,,,,,
2787288,226,1,5,19,,,,,,,
3415661,226,2,4,11,6,,,,,,
1614014,226,3,5,8,8,,,,,,
2621348,226,4,4,7,6,,,,,,
1276412,226,5,2,20,5,,,,,,
1961783,226,6,0,14,19,,,,,,
491567,226,7,2,8,23,,,,,,
1310090,226,8,0,16,12,,,,,,
2540774,226,9,2,13,9,,,,,,
1706165,226,10,4,7,9,,,,,,
1719831,226,11,3,13,6,,,,,,
2910577,226,12,1,12,5,,,,,,
526492,226,13,0,10,30,,,,,,
2800522,226,14,1,11,29,,,,,,
2939356,226,15,1,8,30,,,,,,
2245822,226,16,4,12,10,,,,,,
2552443,226,17,2,10,19,,,,,,
618507,226,18,2,6,7,,,,,,
1905175,226,19,3,15,8,,,,,,
870941,226,20,3,8,21,,,,,,
13118,226,21,2,14,6,,,,,,
2615515,226,22,4,21,30,,,,,,
672462,227,1,3,22,,,,,,,
1951443,227,2,1,16,5,,,,,,
1951445,227,3,6,14,5,,,,,,
1082106,227,4,4,16,5,,,,,,
464973,227,5,5,8,8,,,,,,
870972,227,6,1,12,3,,,,,,
1344741,227,7,0,12,13,,,,,,
726573,227,8,4,14,4,,,,,,
3386701,227,9,3,19,6,,,,,,
2341386,227,10,1,23,5,,,,,,
1861082,227,11,1,22,7,,,,,,
1114536,227,12,4,17,10,,,,,,
2533157,227,13,6,22,2,,,,,,
2754554,227,14,3,15,11,,,,,,
3286628,227,15,1,16,19,,,,,,
2680067,227,16,3,17,9,,,,,,
1542654,227,17,0,10,18,,,,,,
1233562,227,18,0,14,14,,,,,,
3142435,227,19,5,10,19,,,,,,
151077,227,20,0,14,30,,,,,,
396487,227,21,0,11,30,,,,,,
570573,227,22,4,23,4,,,,,,
855302,227,23,0,20,3,,,,,,
2828586,227,24,6,6,6,,,,,,
881159,227,25,4,11,5,,,,,,
2452465,227,26,1,6,4,,,,,,
3219348,227,27,6,15,5,,,,,,
2939623,227,28,2,21,3,,,,,,
1378411,227,29,5,14,3,,,,,,
1247825,227,30,1,21,3,,,,,,
1741510,227,31,1,9,7,,,,,,
1283403,227,32,6,21,5,,,,,,
2094783,228,1,2,22,,,,,,,
3330542,228,2,1,10,13,,,,,,
1659269,228,3,5,13,4,,,,,,
3148522,228,4,1,14,10,,,,,,
2098786,228,5,6,18,5,,,,,,
1419811,229,1,6,22,,,,,,,
2717489,229,2,5,15,30,,,,,,
2099772,229,3,6,13,15,,,,,,
1168589,229,4,0,8,15,,,,,,
2398798,229,5,6,11,30,,,,,,
708172,229,6,6,9,21,,,,,,
2489229,229,7,3,10,30,,,,,,
23828,229,8,3,9,7,,,,,,
3054448,229,9,3,8,7,,,,,,
1324922,229,10,4,12,8,,,,,,
673292,229,11,4,9,7,,,,,,
2899398,229,12,4,8,7,,,,,,
612763,229,13,5,10,8,,,,,,
2250194,229,14,5,13,0,,,,,,
1552435,229,15,1,14,24,,,,,,
2616718,229,16,5,16,11,,,,,,
2303427,229,17,1,7,10,,,,,,
568023,229,18,5,22,4,,,,,,
3138509,230,1,4,17,,,,,,,
597921,230,2,1,10,18,,,,,,
3275664,230,3,4,17,17,,,,,,
3391214,230,4,3,14,27,,,,,,
1850970,230,5,4,18,30,,,,,,
2809795,230,6,6,11,9,,,,,,
2316932,230,7,4,14,30,,,,,,
1635109,230,8,6,11,9,,,,,,
616127,230,9,1,15,30,,,,,,
2340035,230,10,0,8,13,,,,,,
382581,230,11,5,7,30,,,,,,
3266727,231,1,1,0,,,,,,,
1826997,231,2,1,12,14,,,,,,
1221771,231,3,4,11,17,,,,,,
2499603,231,4,6,2,16,,,,,,
1589727,232,1,5,14,,,,,,,
945776,232,2,4,10,6,,,,,,
1225719,232,3,3,15,6,,,,,,
269155,232,4,0,9,4,,,,,,
2159284,232,5,5,10,5,,,,,,
623566,232,6,4,10,13,,,,,,
942009,232,7,3,9,13,,,,,,
3285768,232,8,0,11,4,,,,,,
619919,232,9,2,8,16,,,,,,
981182,232,10,4,12,9,,,,,,
212788,232,11,3,9,6,,,,,,
2294209,232,12,2,9,6,,,,,,
1222766,232,13,1,10,6,,,,,,
1319025,232,14,4,12,3,,,,,,
1613221,232,15,6,9,9,,,,,,
789484,232,16,2,10,3,,,,,,
3364176,232,17,1,10,6,,,,,,
643234,232,18,5,9,4,,,,,,
1514834,232,19,5,16,7,,,,,,
1434430,232,20,4,18,6,,,,,,
2904985,232,21,1,10,11,,,,,,
520743,232,22,5,13,11,,,,,,
2671721,232,23,2,11,4,,,,,,
1782476,232,24,0,10,19,,,,,,
151723,232,25,4,22,4,,,,,,
3395451,232,26,3,12,6,,,,,,
3206421,232,27,5,9,9,,,,,,
489184,232,28,1,11,10,,,,,,
2996036,232,29,3,13,9,,,,,,
3294620,232,30,1,12,5,,,,,,
3258331,232,31,2,10,8,,,,,,
3137035,232,32,5,9,3,,,,,,
2162643,232,33,1,9,3,,,,,,
2185061,232,34,6,8,19,,,,,,
814512,232,35,3,12,11,,,,,,
2703666,232,36,2,11,13,,,,,,
795256,232,37,0,11,5,,,,,,
2589785,233,1,5,12,,,,,,,
1190776,233,2,3,11,5,,,,,,
364207,233,3,5,10,9,,,,,,
512518,233,4,5,11,7,,,,,,
2905290,233,5,5,13,7,,,,,,
676596,233,6,5,11,7,,,,,,
1534530,233,7,3,11,5,,,,,,
744096,233,8,1,6,19,,,,,,
3407043,233,9,5,11,4,,,,,,
1982011,233,10,5,13,7,,,,,,
458063,233,11,1,10,24,,,,,,
1180337,233,12,5,11,4,,,,,,
1311785,233,13,5,10,7,,,,,,
2474799,233,14,5,10,7,,,,,,
2587979,233,15,5,10,7,,,,,,
633442,233,16,5,11,7,,,,,,
2108745,233,17,5,11,7,,,,,,
2579540,233,18,2,22,11,,,,,,
18621,233,19,5,11,3,,,,,,
2251003,233,20,5,10,7,,,,,,
1605637,233,21,5,11,7,,,,,,
3064383,233,22,5,11,7,,,,,,
435018,233,23,5,10,7,,,,,,
2181115,233,24,5,10,7,,,,,,
3048090,233,25,3,12,19,,,,,,
2399184,233,26,5,13,9,,,,,,
2278052,234,1,5,21,,,,,,,
1001563,234,2,6,9,8,,,,,,
3229575,234,3,5,17,6,,,,,,
135710,234,4,2,12,11,,,,,,
588293,234,5,1,22,6,,,,,,
2590192,234,6,0,19,6,,,,,,
2475255,234,7,0,10,7,,,,,,
1009067,234,8,0,21,7,,,,,,
1159387,234,9,0,9,7,,,,,,
721299,234,10,0,18,14,,,,,,
2398432,234,11,1,18,22,,,,,,
3223829,234,12,2,13,8,,,,,,
383401,234,13,6,14,4,,,,,,
2982201,234,14,5,11,6,,,,,,
137405,234,15,0,20,9,,,,,,
2821927,234,16,1,10,8,,,,,,
1942730,234,17,6,13,5,,,,,,
2663785,234,18,1,14,9,,,,,,
1999311,234,19,0,12,6,,,,,,
